Car_ID,Brand,Model,Year,Fuel_Type,Color,Mileage_kmpl
C15968,Renault,XUV500,2011,Diesel,Blue,12.01
C15969,Tata,Innova,2007,Diesel,White,23.79
C15970,Mahindra,Creta,2012,Diesel,Yellow,12.99
C15971,Toyota,XUV500,2014,CNG,Blue,17.96
C15972,Tata,Seltos,2010,Petrol,Black,12.26
C15973,Ford,Swift,2022,Hybrid,White,10.1
C15974,Hyundai,Polo,2024,Hybrid,Black,18.76
C15975,Mahindra,Seltos,2020,Electric,Red,15.89
C15976,Kia,Innova,2010,CNG,Yellow,11.92
C15977,Mahindra,Creta,2020,Diesel,Yellow,11.96
C15978,Tata,Nexon,2022,Electric,Red,15.38
C15979,Kia,Duster,2016,Diesel,Black,22.23
C15980,Kia,Swift,2020,Electric,Grey,17.54
C15981,Hyundai,City,2022,Hybrid,White,12.59
C15982,Volkswagen,Ecosport,2019,Electric,Silver,13.13
C15983,Tata,Seltos,2019,Electric,Black,21.53
C15984,Mahindra,Seltos,2007,CNG,Grey,16.51
C15985,Renault,Polo,2011,Electric,Black,21.97
C15986,Ford,Innova,2016,Electric,Red,10.25
C15987,Kia,Polo,2008,Diesel,Silver,14.8
C15988,Maruti,Seltos,2023,Electric,Yellow,22.95
C15989,Tata,City,2021,Electric,Silver,23.97
C15990,Kia,Creta,2011,Hybrid,Yellow,13.62
C15991,Maruti,Duster,2016,Electric,Green,15.71
C15992,Tata,Polo,2008,Diesel,Green,21.18
C15993,Tata,XUV500,2008,Hybrid,Silver,15.24
C15994,Volkswagen,XUV500,2012,Hybrid,Green,12.18
C15995,Tata,City,2007,Hybrid,Black,11.82
C15996,Ford,Ecosport,2023,Hybrid,Red,21.59
C15997,Tata,Seltos,2020,CNG,Green,20.65
C15998,Maruti,Seltos,2005,Diesel,Grey,15.69
C15999,Toyota,Nexon,2006,Hybrid,White,21.56
C16000,Toyota,Creta,2007,Electric,Black,23.04
C16001,Mahindra,Ecosport,2005,Petrol,Blue,14
C16002,Hyundai,Creta,2017,CNG,Yellow,11.43
C16003,Hyundai,Innova,2019,Diesel,Grey,17.19
C16004,Tata,Duster,2013,Petrol,Black,10.56
C16005,Tata,Seltos,2018,Diesel,Red,24.89
C16006,Hyundai,Seltos,2018,Diesel,White,12.86
C16007,Toyota,City,2024,CNG,Green,11.5
C16008,Tata,Duster,2014,Diesel,Yellow,17.9
C16009,Ford,Seltos,2016,Hybrid,Yellow,10.34
C16010,Toyota,Innova,2024,Hybrid,Yellow,13.95
C16011,Maruti,Seltos,2019,Hybrid,Green,13.7
C16012,Maruti,Ecosport,2024,CNG,Black,13.48
C16013,Mahindra,Innova,2013,Petrol,Blue,10.93
C16014,Ford,Polo,2009,Electric,White,18.08
C16015,Tata,Nexon,2018,Electric,White,22.45
C16016,Renault,Creta,2007,Electric,Green,17.69
C16017,Volkswagen,XUV500,2019,Diesel,Black,23.78
C16018,Tata,XUV500,2013,Petrol,White,18.24
C16019,Honda,Swift,2013,Petrol,Green,17.5
C16020,Hyundai,XUV500,2007,CNG,Grey,11.69
C16021,Hyundai,Duster,2011,CNG,Red,10.26
C16022,Maruti,Nexon,2016,Diesel,Yellow,20.34
C16023,Honda,Innova,2019,Hybrid,Silver,13.85
C16024,Maruti,Duster,2016,Hybrid,Green,13.8
C16025,Tata,Swift,2023,Hybrid,Silver,13.68
C16026,Ford,Innova,2023,Petrol,Yellow,15.73
C16027,Tata,Innova,2022,Hybrid,Yellow,23.66
C16028,Hyundai,Duster,2008,Diesel,Blue,24.36
C16029,Ford,Ecosport,2005,Diesel,Red,21.81
C16030,Volkswagen,Seltos,2018,Hybrid,Black,13.49
C16031,Mahindra,Swift,2016,Electric,Silver,18.72
C16032,Toyota,Swift,2015,Electric,Yellow,22.88
C16033,Mahindra,Polo,2021,Diesel,Silver,17.51
C16034,Kia,XUV500,2012,Diesel,Grey,24.73
C16035,Ford,Creta,2013,Electric,Red,13.43
C16036,Maruti,Ecosport,2022,Diesel,Red,19.51
C16037,Kia,City,2006,Electric,Blue,11.42
C16038,Honda,Duster,2014,CNG,Silver,22.14
C16039,Toyota,Ecosport,2018,Petrol,Black,12.38
C16040,Toyota,Seltos,2007,Diesel,White,21.51
C16041,Ford,Nexon,2020,Diesel,Silver,16.54
C16042,Volkswagen,Creta,2024,CNG,White,18.89
C16043,Volkswagen,Ecosport,2008,Diesel,Grey,22.29
C16044,Hyundai,Nexon,2011,Hybrid,Green,20.21
C16045,Toyota,Seltos,2010,Electric,Silver,15.72
C16046,Maruti,Innova,2022,Petrol,White,21.89
C16047,Mahindra,XUV500,2017,Electric,Grey,14.88
C16048,Tata,Duster,2021,Hybrid,White,15.95
C16049,Renault,Ecosport,2016,Electric,Silver,15.31
C16050,Volkswagen,Creta,2024,CNG,White,17.37
C16051,Tata,Nexon,2019,CNG,White,16.57
C16052,Toyota,Ecosport,2011,Electric,Black,18.91
C16053,Toyota,Innova,2013,Diesel,Grey,15.24
C16054,Kia,Nexon,2014,Hybrid,Yellow,20.64
C16055,Ford,Polo,2011,Electric,Silver,14.3
C16056,Toyota,Creta,2013,Hybrid,White,21.07
C16057,Renault,Seltos,2005,Diesel,White,24
C16058,Mahindra,Innova,2016,Hybrid,Yellow,14.23
C16059,Kia,Polo,2011,Hybrid,Red,19.25
C16060,Hyundai,Ecosport,2022,Electric,Red,15.54
C16061,Tata,XUV500,2008,Petrol,Green,12.07
C16062,Kia,Ecosport,2021,CNG,Red,15.54
C16063,Mahindra,Duster,2010,Hybrid,Black,12.85
C16064,Kia,Creta,2019,Hybrid,Red,11.74
C16065,Renault,Ecosport,2023,Electric,Blue,15.98
C16066,Volkswagen,Ecosport,2024,Hybrid,Blue,18.33
C16067,Renault,Ecosport,2018,Petrol,Yellow,24.85
C16068,Ford,Duster,2005,Hybrid,Green,21.32
C16069,Mahindra,Creta,2023,CNG,Black,19.54
C16070,Maruti,Ecosport,2009,CNG,Black,16.05
C16071,Renault,Creta,2014,Electric,Green,19.83
C16072,Kia,Innova,2015,Electric,Yellow,21.4
C16073,Maruti,Polo,2008,CNG,Silver,12.06
C16074,Volkswagen,Seltos,2021,Hybrid,Grey,21.17
C16075,Toyota,City,2010,Electric,Yellow,11.23
C16076,Renault,Polo,2023,CNG,Yellow,24.07
C16077,Hyundai,Polo,2024,Hybrid,Green,14.14
C16078,Toyota,City,2012,Electric,Black,19.14
C16079,Toyota,Duster,2018,Diesel,White,24.4
C16080,Kia,Creta,2018,Diesel,Blue,11.97
C16081,Hyundai,Ecosport,2009,Electric,Black,18.11
C16082,Ford,Creta,2008,Hybrid,Green,16.95
C16083,Maruti,Creta,2009,Petrol,Grey,22.25
C16084,Maruti,Creta,2008,CNG,White,18.91
C16085,Maruti,Innova,2018,Electric,Silver,13.43
C16086,Tata,Nexon,2019,Hybrid,Green,10.16
C16087,Honda,Seltos,2014,CNG,Yellow,10.83
C16088,Honda,Innova,2016,Diesel,Blue,21.52
C16089,Kia,City,2021,Diesel,Yellow,24.53
C16090,Kia,Seltos,2022,Diesel,Black,23.71
C16091,Toyota,Ecosport,2012,Electric,White,13.04
C16092,Renault,XUV500,2016,CNG,Green,15.27
C16093,Maruti,Seltos,2009,Diesel,Black,21.46
C16094,Volkswagen,Creta,2009,Electric,Green,23.02
C16095,Volkswagen,Nexon,2016,Diesel,Green,19.44
C16096,Volkswagen,Swift,2022,Diesel,Silver,20.41
C16097,Renault,City,2017,Diesel,White,10.28
C16098,Maruti,Polo,2019,Diesel,Silver,23.05
C16099,Honda,XUV500,2022,Diesel,Silver,24.33
C16100,Mahindra,Seltos,2018,Diesel,Silver,16.95
C16101,Mahindra,Ecosport,2015,Electric,White,18.85
C16102,Kia,Nexon,2023,Diesel,Grey,18.51
C16103,Mahindra,Duster,2018,CNG,Grey,14.51
C16104,Renault,Swift,2023,Diesel,Green,16.69
C16105,Honda,Duster,2010,Hybrid,Red,13.76
C16106,Maruti,Seltos,2008,Diesel,Silver,16.33
C16107,Kia,City,2014,Hybrid,Silver,22.29
C16108,Tata,Creta,2018,Petrol,Yellow,22.07
C16109,Honda,Innova,2019,Diesel,Silver,10.49
C16110,Mahindra,City,2023,Hybrid,Blue,14.97
C16111,Tata,City,2017,CNG,Black,21.67
C16112,Kia,XUV500,2018,Diesel,Black,18.85
C16113,Ford,Nexon,2020,Diesel,Green,17.68
C16114,Renault,Swift,2016,CNG,Silver,12.69
C16115,Honda,Polo,2023,Diesel,Grey,11.88
C16116,Kia,Innova,2009,Electric,Silver,11.79
C16117,Toyota,Innova,2016,Hybrid,Silver,20.08
C16118,Hyundai,Swift,2016,Diesel,Blue,20.73
C16119,Tata,Duster,2017,Petrol,Green,13.8
C16120,Mahindra,Ecosport,2016,Diesel,Red,17.09
C16121,Honda,Seltos,2015,Electric,Red,14.49
C16122,Maruti,Creta,2018,Electric,Red,20.42
C16123,Tata,Polo,2014,Petrol,White,21.6
C16124,Hyundai,Polo,2014,Petrol,Silver,22.32
C16125,Mahindra,Innova,2011,CNG,Black,12.53
C16126,Kia,XUV500,2006,CNG,Silver,23.44
C16127,Toyota,XUV500,2010,Diesel,Grey,18.3
C16128,Maruti,Swift,2005,Diesel,Blue,16.08
C16129,Volkswagen,City,2014,Diesel,Red,10.84
C16130,Tata,City,2023,Hybrid,Green,19.46
C16131,Honda,Innova,2009,Hybrid,Silver,23.48
C16132,Kia,Innova,2024,Petrol,Grey,10.03
C16133,Hyundai,Innova,2006,Petrol,Blue,18.86
C16134,Toyota,Nexon,2020,Diesel,Blue,15.12
C16135,Honda,Polo,2022,CNG,Black,14.25
C16136,Hyundai,Innova,2019,Diesel,White,12.21
C16137,Maruti,Innova,2022,CNG,Yellow,23.83
C16138,Renault,Ecosport,2007,Petrol,White,15.45
C16139,Renault,Creta,2013,CNG,Black,19.88
C16140,Tata,Swift,2007,Electric,Blue,13.45
C16141,Kia,Nexon,2011,CNG,Blue,13.61
C16142,Hyundai,XUV500,2017,Diesel,Yellow,21.79
C16143,Tata,Seltos,2024,Diesel,Silver,23.87
C16144,Volkswagen,Polo,2017,CNG,Yellow,16.51
C16145,Maruti,Creta,2015,Diesel,Green,15.29
C16146,Maruti,Creta,2018,Hybrid,Yellow,19.93
C16147,Renault,Ecosport,2010,Hybrid,Blue,17.35
C16148,Honda,Swift,2009,Electric,Yellow,11.37
C16149,Kia,Polo,2013,CNG,Green,19
C16150,Honda,Polo,2014,Petrol,Black,24.37
C16151,Volkswagen,Duster,2012,Electric,Red,19.76
C16152,Volkswagen,Polo,2023,CNG,Silver,15.29
C16153,Ford,XUV500,2017,Diesel,White,23.32
C16154,Mahindra,City,2017,Diesel,Yellow,13.22
C16155,Volkswagen,Innova,2010,Electric,Blue,16.38
C16156,Toyota,Duster,2012,Diesel,Red,18.35
C16157,Volkswagen,Duster,2015,Hybrid,Grey,17.67
C16158,Mahindra,XUV500,2023,Diesel,Silver,12.15
C16159,Hyundai,Duster,2023,Hybrid,Blue,20.48
C16160,Mahindra,Ecosport,2020,Petrol,Grey,16.44
C16161,Kia,Seltos,2017,Electric,Blue,13.22
C16162,Ford,Seltos,2014,Hybrid,Silver,22.72
C16163,Mahindra,Duster,2018,Electric,Grey,18.23
C16164,Mahindra,XUV500,2020,Diesel,Green,16.38
C16165,Hyundai,Ecosport,2011,CNG,Green,24.75
C16166,Renault,Polo,2016,Petrol,Yellow,17.98
C16167,Ford,Nexon,2011,Diesel,Yellow,13.2
C16168,Mahindra,Seltos,2006,Hybrid,White,21.89
C16169,Volkswagen,Ecosport,2023,CNG,Green,12.21
C16170,Honda,Swift,2008,Electric,Black,17.97
C16171,Renault,XUV500,2022,Petrol,White,14.6
C16172,Hyundai,Ecosport,2011,Electric,Black,16.64
C16173,Tata,Creta,2019,Petrol,White,17
C16174,Toyota,Innova,2005,Electric,Black,15.63
C16175,Maruti,Nexon,2011,Hybrid,Yellow,14.02
C16176,Volkswagen,XUV500,2013,CNG,Silver,16.83
C16177,Renault,Innova,2020,Hybrid,Blue,15.12
C16178,Maruti,Innova,2024,CNG,Yellow,16.2
C16179,Tata,Innova,2009,CNG,Green,24.77
C16180,Toyota,XUV500,2007,Petrol,Yellow,11.52
C16181,Volkswagen,Ecosport,2008,CNG,Grey,24.53
C16182,Mahindra,Ecosport,2017,Electric,Grey,17.74
C16183,Hyundai,Creta,2021,Petrol,Green,15.51
C16184,Volkswagen,City,2012,Diesel,White,22.36
C16185,Volkswagen,Seltos,2019,CNG,Yellow,14.49
C16186,Renault,Creta,2005,Petrol,Silver,22.96
C16187,Honda,Creta,2012,CNG,Black,17.78
C16188,Kia,XUV500,2011,Hybrid,Black,22.46
C16189,Ford,Ecosport,2009,Petrol,Black,15.01
C16190,Toyota,Polo,2009,Diesel,White,24.31
C16191,Hyundai,XUV500,2023,Petrol,Green,13.98
C16192,Honda,Nexon,2018,Petrol,White,10.19
C16193,Tata,Polo,2024,CNG,Silver,21.96
C16194,Toyota,Seltos,2023,Petrol,Silver,21.6
C16195,Hyundai,Ecosport,2016,Electric,Blue,10.43
C16196,Renault,Seltos,2007,Hybrid,Red,15.23
C16197,Volkswagen,Innova,2016,Petrol,Blue,17.54
C16198,Kia,Innova,2016,Electric,Silver,15.45
C16199,Maruti,Ecosport,2016,Petrol,Silver,18.55
C16200,Kia,Ecosport,2023,Diesel,Green,21.24
C16201,Mahindra,Swift,2017,Diesel,Green,17.67
C16202,Hyundai,Swift,2022,Petrol,White,11.17
C16203,Honda,Seltos,2019,Diesel,Silver,20.8
C16204,Mahindra,Creta,2006,Diesel,Blue,11.99
C16205,Renault,Creta,2016,Diesel,White,10.15
C16206,Volkswagen,Creta,2016,CNG,Yellow,24.97
C16207,Renault,Swift,2022,CNG,Yellow,13.25
C16208,Maruti,City,2005,Electric,Grey,23.87
C16209,Kia,Polo,2021,Petrol,Red,21.49
C16210,Kia,XUV500,2005,CNG,Green,13.77
C16211,Renault,Ecosport,2024,Diesel,Grey,15.74
C16212,Tata,Swift,2023,Hybrid,Red,14.97
C16213,Hyundai,Nexon,2024,Diesel,Green,19.66
C16214,Maruti,Duster,2018,CNG,Blue,18.12
C16215,Ford,XUV500,2006,Diesel,White,20.18
C16216,Mahindra,Ecosport,2005,CNG,Green,12.96
C16217,Honda,City,2005,Hybrid,Red,17.12
C16218,Maruti,Duster,2016,CNG,Silver,22.99
C16219,Ford,XUV500,2012,CNG,Silver,18.55
C16220,Toyota,Swift,2017,Diesel,Black,15.44
C16221,Hyundai,XUV500,2019,Petrol,Black,15.44
C16222,Renault,Polo,2020,Electric,Yellow,11.95
C16223,Mahindra,Duster,2010,Diesel,Silver,11.38
C16224,Hyundai,Duster,2010,Electric,White,20.44
C16225,Hyundai,Innova,2010,Diesel,Silver,14.99
C16226,Toyota,City,2007,CNG,Grey,24.31
C16227,Tata,Duster,2011,Diesel,Yellow,16.13
C16228,Ford,Swift,2005,Petrol,Green,19.85
C16229,Renault,Duster,2007,Hybrid,Blue,13.77
C16230,Tata,Creta,2018,Petrol,Silver,18.83
C16231,Hyundai,City,2011,Electric,Blue,20.02
C16232,Toyota,Innova,2021,Hybrid,Green,20.72
C16233,Maruti,Nexon,2013,Petrol,Red,21.04
C16234,Mahindra,XUV500,2020,Petrol,Red,22.05
C16235,Tata,Nexon,2019,Petrol,Silver,21.12
C16236,Maruti,Creta,2007,CNG,Silver,10.09
C16237,Maruti,Polo,2013,CNG,White,13.06
C16238,Ford,Seltos,2006,CNG,Yellow,14.02
C16239,Honda,Polo,2006,Petrol,Blue,24
C16240,Toyota,Innova,2005,Hybrid,White,21.57
C16241,Volkswagen,Innova,2024,Electric,Black,21.79
C16242,Mahindra,Ecosport,2013,Electric,Red,23.9
C16243,Honda,Innova,2015,Electric,Grey,15.07
C16244,Toyota,Nexon,2005,Electric,Black,14.61
C16245,Ford,Duster,2010,Diesel,Green,11.41
C16246,Honda,Duster,2010,CNG,Blue,23.65
C16247,Maruti,Polo,2024,CNG,Yellow,14.83
C16248,Kia,Nexon,2006,CNG,Green,23.53
C16249,Volkswagen,Duster,2014,CNG,Yellow,18.84
C16250,Volkswagen,City,2017,Hybrid,Red,16.57
C16251,Mahindra,Innova,2015,Diesel,Black,22.95
C16252,Maruti,Polo,2007,CNG,Yellow,22.33
C16253,Renault,Ecosport,2007,Diesel,Red,18.3
C16254,Toyota,City,2018,CNG,Silver,10.15
C16255,Hyundai,City,2017,Hybrid,Green,12.25
C16256,Renault,Polo,2007,Hybrid,White,14.24
C16257,Volkswagen,Nexon,2021,Diesel,Grey,24.54
C16258,Toyota,XUV500,2014,Diesel,Blue,10.88
C16259,Renault,Nexon,2021,Electric,White,15.48
C16260,Toyota,Ecosport,2015,CNG,White,23.52
C16261,Mahindra,City,2009,Petrol,Black,20.31
C16262,Kia,City,2023,CNG,Silver,22.22
C16263,Maruti,XUV500,2022,Diesel,Silver,23
C16264,Renault,Ecosport,2022,Diesel,White,16.45
C16265,Mahindra,Innova,2020,Hybrid,Yellow,22.21
C16266,Tata,Nexon,2020,Diesel,Silver,15.4
C16267,Volkswagen,Creta,2019,CNG,Black,24.66
C16268,Mahindra,Creta,2018,Petrol,White,14.38
C16269,Hyundai,XUV500,2008,Petrol,Blue,18.62
C16270,Toyota,Polo,2024,Diesel,White,21.92
C16271,Renault,Creta,2019,Electric,Silver,20.47
C16272,Kia,City,2024,Hybrid,Blue,21.94
C16273,Tata,Swift,2017,Petrol,Blue,13.49
C16274,Mahindra,Creta,2012,Hybrid,Blue,16.31
C16275,Toyota,Duster,2023,CNG,Silver,15.46
C16276,Mahindra,Polo,2005,Petrol,White,14.28
C16277,Mahindra,City,2020,Hybrid,Red,18.73
C16278,Volkswagen,Nexon,2013,CNG,Blue,18.35
C16279,Honda,Ecosport,2006,Diesel,Green,22.53
C16280,Maruti,Innova,2016,Electric,Red,22.34
C16281,Hyundai,Seltos,2010,Electric,Red,18.66
C16282,Honda,Innova,2022,CNG,Yellow,13.39
C16283,Hyundai,XUV500,2014,Diesel,Green,19.43
C16284,Volkswagen,City,2011,Diesel,Green,20.2
C16285,Mahindra,Creta,2007,Electric,Yellow,22.17
C16286,Ford,Swift,2009,Electric,Blue,21.12
C16287,Honda,Swift,2015,CNG,Blue,11.55
C16288,Toyota,Ecosport,2012,Electric,White,19.27
C16289,Mahindra,City,2018,CNG,White,20.53
C16290,Toyota,XUV500,2013,Diesel,Silver,24.01
C16291,Toyota,Ecosport,2016,Electric,Grey,20.25
C16292,Kia,Nexon,2012,Petrol,Silver,16.16
C16293,Hyundai,Nexon,2017,CNG,Yellow,23.1
C16294,Mahindra,Ecosport,2014,CNG,Black,15.12
C16295,Toyota,Duster,2010,CNG,Blue,17.64
C16296,Renault,XUV500,2016,Hybrid,Green,11.97
C16297,Tata,Nexon,2023,Hybrid,Green,17.14
C16298,Toyota,Seltos,2012,CNG,Black,23.73
C16299,Toyota,City,2009,Petrol,Silver,24.6
C16300,Tata,Duster,2007,Petrol,Blue,11.22
C16301,Kia,City,2011,Electric,Blue,23.05
C16302,Renault,City,2017,Diesel,White,22.36
C16303,Renault,Nexon,2005,Petrol,Red,15.72
C16304,Ford,Seltos,2014,Electric,Silver,18.01
C16305,Volkswagen,City,2013,Petrol,White,16.73
C16306,Tata,Innova,2012,CNG,Red,19.47
C16307,Ford,Creta,2021,CNG,Silver,14.7
C16308,Maruti,Nexon,2018,Diesel,Green,17.96
C16309,Volkswagen,Polo,2015,Electric,Red,13.12
C16310,Honda,Nexon,2009,Petrol,Yellow,15.47
C16311,Renault,Swift,2011,Diesel,Grey,11.13
C16312,Hyundai,Polo,2020,Petrol,Yellow,16.48
C16313,Honda,Duster,2019,CNG,Yellow,17.08
C16314,Tata,Swift,2010,Hybrid,Blue,17.84
C16315,Honda,Creta,2017,Diesel,Silver,11.51
C16316,Kia,Nexon,2017,Diesel,Green,15.03
C16317,Renault,XUV500,2020,CNG,Red,14.11
C16318,Hyundai,Ecosport,2011,Hybrid,Black,11.88
C16319,Honda,Swift,2019,Petrol,White,16.42
C16320,Hyundai,Ecosport,2016,Electric,Green,21.72
C16321,Hyundai,Creta,2016,Hybrid,Grey,15.98
C16322,Toyota,Ecosport,2013,Hybrid,Blue,15.89
C16323,Hyundai,Nexon,2012,Diesel,Black,18.85
C16324,Toyota,Creta,2019,Hybrid,Yellow,14.95
C16325,Tata,Nexon,2020,Electric,Yellow,17.76
C16326,Renault,Polo,2014,Electric,White,16.63
C16327,Kia,Polo,2005,Diesel,Grey,24.11
C16328,Toyota,Duster,2022,Hybrid,Black,13.55
C16329,Volkswagen,City,2016,CNG,Silver,20.09
C16330,Renault,Nexon,2010,CNG,Yellow,13.94
C16331,Volkswagen,Polo,2010,CNG,Green,20.52
C16332,Kia,Swift,2007,Electric,Green,22.45
C16333,Ford,Nexon,2016,Petrol,Blue,21.23
C16334,Volkswagen,City,2017,CNG,Silver,16.21
C16335,Hyundai,XUV500,2018,Petrol,Red,16.43
C16336,Toyota,Swift,2010,Petrol,White,22.41
C16337,Mahindra,City,2023,CNG,Grey,20.59
C16338,Renault,Polo,2010,Hybrid,Red,23.17
C16339,Toyota,Polo,2018,Electric,Blue,21.61
C16340,Toyota,Ecosport,2006,Petrol,Blue,17.93
C16341,Toyota,Nexon,2012,CNG,Black,10.43
C16342,Tata,Innova,2014,Petrol,Black,21.4
C16343,Renault,City,2008,CNG,Green,11.97
C16344,Tata,Polo,2022,Electric,White,14.95
C16345,Hyundai,Nexon,2017,Electric,White,19.45
C16346,Toyota,Ecosport,2015,CNG,White,11.4
C16347,Renault,Nexon,2012,Hybrid,Green,16.51
C16348,Hyundai,City,2022,Petrol,White,18.5
C16349,Toyota,Duster,2015,Electric,White,15.79
C16350,Volkswagen,City,2013,Electric,White,13.39
C16351,Honda,City,2018,Diesel,Yellow,17.33
C16352,Hyundai,City,2012,CNG,Green,24.87
C16353,Renault,XUV500,2019,Electric,Grey,12.97
C16354,Tata,Swift,2011,CNG,Silver,19.13
C16355,Kia,Ecosport,2005,CNG,Black,15.19
C16356,Kia,Seltos,2024,Hybrid,Green,23.95
C16357,Renault,Nexon,2012,Electric,Blue,20.11
C16358,Tata,Nexon,2017,Electric,Silver,11.67
C16359,Renault,Ecosport,2018,Hybrid,White,17.75
C16360,Renault,Creta,2024,Hybrid,Yellow,17.42
C16361,Kia,Creta,2011,Hybrid,Yellow,23.22
C16362,Volkswagen,Seltos,2015,Hybrid,Grey,12.8
C16363,Toyota,Creta,2017,Diesel,White,21.73
C16364,Renault,Polo,2018,Electric,Blue,16.2
C16365,Toyota,City,2014,Electric,Red,14.19
C16366,Renault,City,2021,Petrol,Red,20.21
C16367,Maruti,Innova,2020,Diesel,Grey,18.36
C16368,Hyundai,Nexon,2019,Hybrid,Grey,25
C16369,Volkswagen,Duster,2019,Electric,Blue,21.77
C16370,Mahindra,Polo,2011,Hybrid,Yellow,16.76
C16371,Maruti,Seltos,2023,Electric,Grey,15.21
C16372,Kia,XUV500,2021,Electric,Grey,24.78
C16373,Hyundai,Swift,2007,Electric,Red,15.48
C16374,Ford,Ecosport,2012,Diesel,Yellow,14.11
C16375,Volkswagen,Ecosport,2010,Petrol,White,14.58
C16376,Kia,Ecosport,2008,Petrol,Green,21.22
C16377,Kia,Seltos,2011,CNG,Black,18.79
C16378,Tata,Swift,2015,Diesel,White,20.4
C16379,Ford,City,2010,Hybrid,White,14.15
C16380,Maruti,Seltos,2015,CNG,Black,18.9
C16381,Kia,Innova,2016,CNG,Silver,11.4
C16382,Mahindra,City,2019,CNG,Red,15.89
C16383,Maruti,Nexon,2014,CNG,Black,18.85
C16384,Toyota,Innova,2013,CNG,White,19.92
C16385,Renault,Ecosport,2017,Diesel,White,18.69
C16386,Tata,Innova,2014,Electric,Red,23.33
C16387,Toyota,City,2018,Hybrid,Grey,24.13
C16388,Tata,City,2009,Electric,White,16.35
C16389,Tata,Duster,2008,Hybrid,White,20.7
C16390,Maruti,Nexon,2024,Diesel,Red,12.79
C16391,Honda,Polo,2010,Hybrid,Yellow,11.06
C16392,Renault,Seltos,2021,Electric,Yellow,18.43
C16393,Volkswagen,Polo,2017,Electric,Red,21.17
C16394,Ford,Ecosport,2009,Hybrid,Green,17.17
C16395,Toyota,Seltos,2008,CNG,Silver,18.7
C16396,Kia,Innova,2006,Petrol,Silver,16.51
C16397,Tata,Swift,2011,Petrol,Black,18.75
C16398,Volkswagen,Innova,2019,Diesel,Red,20.71
C16399,Kia,Ecosport,2006,Electric,Yellow,23.68
C16400,Honda,City,2007,Petrol,Silver,20.08
C16401,Tata,Duster,2008,Diesel,Red,12.18
C16402,Maruti,Nexon,2014,Electric,Black,18.69
C16403,Hyundai,City,2020,Petrol,Green,23.6
C16404,Mahindra,Innova,2010,Electric,Black,20.07
C16405,Volkswagen,XUV500,2016,CNG,Blue,11.89
C16406,Hyundai,Creta,2008,Petrol,Yellow,18.93
C16407,Hyundai,Creta,2012,Hybrid,Red,14.1
C16408,Maruti,XUV500,2020,Petrol,Grey,17.05
C16409,Honda,City,2007,Electric,Green,24.98
C16410,Tata,Nexon,2010,Diesel,Green,15.31
C16411,Volkswagen,Duster,2013,Hybrid,Yellow,13.12
C16412,Kia,XUV500,2012,Petrol,Yellow,21.47
C16413,Tata,Innova,2005,Diesel,Green,24.95
C16414,Ford,Seltos,2012,Hybrid,Green,22.25
C16415,Renault,Creta,2009,Petrol,White,23.12
C16416,Renault,Swift,2006,Diesel,Yellow,15.58
C16417,Mahindra,Polo,2007,Diesel,White,21.72
C16418,Tata,Seltos,2006,CNG,Black,12.19
C16419,Honda,XUV500,2010,Hybrid,Red,10.04
C16420,Hyundai,Nexon,2017,Electric,Silver,11.83
C16421,Maruti,Seltos,2023,Hybrid,Red,20.92
C16422,Hyundai,City,2022,Electric,Grey,24.82
C16423,Kia,Nexon,2015,Petrol,Yellow,11.99
C16424,Toyota,Innova,2014,Petrol,Grey,17.45
C16425,Honda,Creta,2015,Petrol,Red,10.23
C16426,Mahindra,Swift,2020,CNG,Green,15.18
C16427,Toyota,City,2018,Diesel,Red,16.7
C16428,Hyundai,Swift,2022,CNG,Silver,15.66
C16429,Toyota,Seltos,2012,Diesel,Blue,19.22
C16430,Mahindra,Polo,2019,Petrol,Silver,23.79
C16431,Kia,City,2014,Electric,Blue,14.39
C16432,Toyota,Swift,2013,Hybrid,Red,18.05
C16433,Ford,Duster,2010,Diesel,Grey,21.56
C16434,Hyundai,Creta,2022,Electric,Blue,17.37
C16435,Toyota,City,2006,Hybrid,Green,14.55
C16436,Renault,Creta,2015,CNG,Black,12.56
C16437,Ford,Duster,2015,Hybrid,Green,23.34
C16438,Hyundai,Polo,2012,Petrol,Green,24.19
C16439,Renault,City,2019,Petrol,Blue,23.02
C16440,Tata,Duster,2023,Electric,Yellow,17.54
C16441,Volkswagen,XUV500,2006,Petrol,Grey,17.33
C16442,Toyota,Duster,2006,Petrol,White,23.61
C16443,Mahindra,Seltos,2022,Diesel,Red,10.18
C16444,Mahindra,Creta,2018,Hybrid,Grey,15.78
C16445,Hyundai,Ecosport,2014,CNG,Grey,17.18
C16446,Volkswagen,Nexon,2014,Hybrid,Blue,16.28
C16447,Renault,XUV500,2022,CNG,Blue,18.52
C16448,Hyundai,Creta,2021,Electric,Silver,20.2
C16449,Hyundai,XUV500,2011,CNG,Silver,24.33
C16450,Kia,Seltos,2022,Petrol,Blue,24.47
C16451,Maruti,Polo,2021,Electric,Yellow,20.82
C16452,Ford,Nexon,2022,Electric,Black,19.56
C16453,Volkswagen,XUV500,2024,Hybrid,Black,10.28
C16454,Tata,XUV500,2012,Diesel,Black,13.02
C16455,Hyundai,Duster,2023,Electric,Green,14.35
C16456,Toyota,Swift,2017,Electric,Red,14.68
C16457,Kia,Innova,2020,Electric,Green,18.43
